id,category,name,description,instagram,logo_url,members,tiktok,Callink Page,LEAD Center Advisor,reach out,photo path
144296,1,Web3 at Berkeley,"Web3 at Berkeley is a trailblazing organization spearheading the UC system's growth into the Web3 sector. We are committed to laying the foundation for the integration of web3 technology into the fabric of the internet. Through comprehensive study programs, collaborative workshops, and engaging discussions, we facilitate a rich learning environment where students can immerse themselves in the multifaceted realm of decentralized networks, blockchain protocols, smart contracts, and digital assets.",,,,,https://callink.berkeley.edu/organization/Web3atBerkeley,LEAD Center Category: Professional RSO,UC Berkeley's Web3 community. We teach Web3 fundamentals and offer exposure to Web3 companies thorugh contracted projects. Check our our info sessions for Fall '23!,sample_data/logo Web3 at Berkeley.jpg
46335,3,Women in Computer Science and Electrical Engineering,"WICSE was founded in 1977 by CS graduate students Paula Hawthorn, Diane McEntyre, Barbara Simons, Mary Ann Niemat, Susan Eggers, and Deborah Estrin and celebrated its 30th anniversary in January of 2008.",,,,,https://callink.berkeley.edu/organization/gawomenincomputerscienceandelectricalengineering,LEAD Center Category: Cultural & Identity/Women Interest RSO,http://www-inst.eecs.berkeley.edu/~wicse/,sample_data/logo Women in Computer Science and Electrical Engineering.jpg
332564,1,Women in Computing and Data Science at Berkeley,"Women in Computing and Data Science at Berkeley (WiCDS) helps female and non-binary students at UC Berkeley improve their technical skills and receive mentorship and networking opportunities from industry professionals. We are the first student organization at UC Berkeley for women in data science and have access to a variety of resources, such as technical workshops, networking events, and hackathons, from female organizations. We also offer academic, professional, and social opportunities to our members through committees, events, socials, and more. To find out more information, please visit our website at tinyurl.com/berkeleywicds or send us an email at berkeleywicds@gmail.com.",,,,,https://callink.berkeley.edu/organization/wicds,LEAD Center Category: Professional RSO,berkeleywicds@gmail.com,sample_data/logo Women in Computing and Data Science at Berkeley.jpg
92142,1,Women in Tech Law,"Women in Tech Law (WiTL) is a student-led organization that strives to recruit, support, and empower women who are interested in pursuing technology law through providing outreach, mentorship, and educational resources. WiTL aspires to use outreach as a medium to not only encourage women to enter the field, but to also expand the presence of women in the field by providing awareness to the opportunities and potential that tech law can hold for women from both STEM and non-STEM backgrounds. WiTL seeks to use mentorship and other platforms to increase members’ accessibility into tech law, in an attempt to break the glass ceiling of the technology industry. Ultimately, WiTL strives to empower women interested to excel and improve in the realm of law and technology.",,,,,https://callink.berkeley.edu/organization/womenintechlaw,LEAD Center Category: Professional RSO,Email our Primary Contact for more info,sample_data/logo Women in Tech Law.jpg
46311,3,Women of Berkeley Law,"Women of Berkeley Law (WOBL) formerly known as Women's Association at Berkeley Law is committed to advocating for women on campus and in the legal community. We work toward advancing a more diverse, inclusive legal community through education, community service, mentorship, and activism.",,,,,https://callink.berkeley.edu/organization/WOBL,LEAD Center Category: Cultural & Identity/Women Interest RSO,https://instagram.com/women_of_berkeley_law?igshid=YmMyMTA2M2Y=,sample_data/logo Women of Berkeley Law.jpg
376910,1,Women on Wall Street at Berkeley,,,,,,https://callink.berkeley.edu/organization/WomenonWallStreetatBerkeley,LEAD Center Category: Professional RSO,To be completed by student leader upon registration,sample_data/logo Women on Wall Street at Berkeley.jpg
46333,3,Womxn of Color Collective,"The Women+ of Color Collective (WOCC+) is dedicated to providing a supportive community space for women and non-binary people of color at Berkeley Law, including and not limited to Asian, Black, Latinx, Middle Eastern/North African, Native American, and Pacific Islander women and non-binary people at Berkeley Law.",,,,,https://callink.berkeley.edu/organization/gawomenofcolorcollective,LEAD Center Category: Cultural & Identity/Women Interest RSO,Email berkeleylawwocc@gmail.com for more info,sample_data/logo Womxn of Color Collective.jpg
160890,3,Yemeni Student Association of Berkeley,"YSA aims to facilitate interconnectedness within our community to assist Yemeni students achieve success in education. We simultaneously seek to bring awareness to Yemen's culture, history and struggles through our three pillars: recruitment, retention, and education.",,,,,https://callink.berkeley.edu/organization/CalYSA,LEAD Center Category: Cultural & Identity/International RSO,"If you want to get involved, follow us on Instagram: @cal.ysa and Facebook: @berkeleyYSA. To keep those who do not use social media informed, we send out a large number of emails through mailchimp.",sample_data/logo Yemeni Student Association of Berkeley.jpg
46461,3,Zawadi: Black LGBTQ Community at Berkeley,"We are interested in increasing visibility and understanding of Black LGBTQ experiences on campus and beyond.  Furthermore, our visible presence signifies the importance and sheer existence of our overlapping sexuality, gender, and race identities to both African communities as well as the LGBTQ community on and off of campus.",,,,,https://callink.berkeley.edu/organization/zawadi,LEAD Center Category: Cultural & Identity/LGBTQ+ RSO,Email blackqtsatcal@gmail.com!,sample_data/logo Zawadi: Black LGBTQ Community at Berkeley.jpg
91862,Engineering and Project Management Society,https://callink.berkeley.edu/organization/epms,LEAD Center Category: Professional RSO,LEAD Center Category: Professional RSO,,,,,,,
